id,eng_title,rom_title,status,start_date,scored_10_count,scored_20_count,scored_30_count,scored_40_count,scored_50_count,scored_60_count,scored_70_count,scored_80_count,scored_90_count,scored_100_count,status_CURRENT_count,status_PLANNING_count,status_COMPLETED_count,status_DROPPED_count,status_PAUSED_count,favorites,source,Romance,country,School,Shoujo,Bullying,Female Protagonist,Archery,Heterosexual,end_date,Total_Main_Roles,Total_Supporting_Roles,Female_Supporting_Roles,Action,Horror,Supernatural,Vampire,Werewolf,Male Protagonist,Primarily Male Cast,Guns,Shounen,Foreign,Historical,War,relation_ADAPTATION,relationmedia_ANIME,relation_SEQUEL,relationmedia_MANGA,Fantasy,Slice of Life,Monster Girl,Centaur,Primarily Female Cast,Politics,Seinen,Satire,Kemonomimi,Terrorism,Nekomimi,Youkai,LGBTQ+ Themes,Yuri,Mythology,Aliens,Gore,Slavery,Nudity,Shrine Maiden,Urban Fantasy,Cute Girls Doing Cute Things,Female_Main_Roles,Comedy,Drama,Gyaru,Reincarnation,Magic,Dragons,Time Skip,Full Color,Sci-Fi,Crossdressing,Super Power,Gender Bending,Post-Apocalyptic,Time Manipulation,Robots,relation_SIDE_STORY,relation_PREQUEL,Afterlife,Swordplay,Ghost,relation_ALTERNATIVE,Total_Background_Roles,Boys' Love,Primarily Teen Cast,Tsundere,Love Triangle,Adventure,Mystery,Alchemy,relation_PARENT,Adoption,Hikikomori,relation_OTHER,Music,Josei,Primarily Adult Cast,Work,Musical,Cult,Detective,Food,Outdoor,Age Gap,Educational,relation_CHARACTER,Anthology,Iyashikei,Kuudere,Marriage,Primarily Child Cast,Suicide,Teacher,4-koma,Achronological Order,Chibi,Delinquents,Virtual World,Video Games,Age Regression,Necromancy,Disability,Elf,Episodic,relation_SPIN_OFF,Coming of Age,Demons,Yandere,Religion,Monster Boy,Tragedy,Twins,Shapeshifting,Maids,Arranged Marriage,Estranged Family,Found Family,Travel,Male Harem,Isekai,Otaku Culture,Gods,Female Harem,Ecchi,Martial Arts,Crossover,Alternate Universe,Artificial Intelligence,Tanned Skin,Skeleton,Autobiographical,Language Barrier,Slapstick,Surreal Comedy,Psychological,Writing,Samurai,Anthropomorphism,Kaiju,Office Lady,Family Life,Anti-Hero,Witch,School Club,Ensemble Cast,Revenge,Mecha,Ninja,Henshin,Mermaid,Animals,Survival,Idol,Military,Tanks,Bisexual,Acting,Zombie,Urban,Mafia,Sports,Baseball,Amnesia,Fairy Tale,Body Horror,Meta,Medicine,Dancing,Assassins,Memory Manipulation,Motorcycles,Cosplay,Parody,Bar,Angels,Thriller,Photography,Tomboy,Crime,Prison,Oiran,Orphan,Aviation,Rural,Royal Affairs,Villainess,College,Conspiracy,Desert,Mahou Shoujo,Criminal Organization,Philosophy,Dissociative Identities,E-Sports,Polyamorous,Wuxia,Cannibalism,Butler,Fugitive,POV,Ojou-sama,No Dialogue,Fairy,Cosmic Horror,Drugs,Drawing,Clone,Goblin,Femboy,Super Robot,Space Opera,Tokusatsu,Lost Civilization,Transgender,Coastal,Wrestling,Dungeon,Football,Fashion,Espionage,Swimming,Succubus,Classic Literature,Anachronism,Body Swapping,Economics,Surfing,Death Game,Yakuza,Snowscape,Cultivation,Gangs,Superhero,Torture,Space,Astronomy,Environmental,Card Battle,Police,Makeup,Battle Royale,Gambling,Agriculture,Calligraphy,Asexual,Unrequited Love,Dystopian,Cars,Fishing,Band,Cute Boys Doing Cute Things,Office,Software Development,Real Robot,Athletics,Boarding School,Rehabilitation,Cyborg,Ships,Agender,Pirates,Boxing,Denpa,Tennis,Shogi,Volleyball,Konbini,Scuba Diving,Judo,Pandemic,Biographical,Chuunibyou,Basketball,Teens' Love,Steampunk,Vikings,Proxy Battle,Trains,Class Struggle,Cyberpunk,Mixed Gender Harem,Mountaineering,Mopeds,Noir,Mahjong,Homeless,VTuber,Kids,Cycling,Board Game,Primarily Animal Cast,Ice Skating,Golf,Fitness,Spearplay,Triads,Ero Guro,Nun,Augmented Reality,Veterinarian,Time Loop,Badminton,Dullahan,Non-fiction,Matriarchy,Fencing,Dinosaurs,Circus,Airsoft,Acrobatics,Poker,Filmmaking,Table Tennis,Kingdom Management,Inn,Chimera,Advertisement,Horticulture,Natural Disaster,Puppetry,Rakugo,Sumo,Go,American Football,Skateboarding,Cheerleading,Ancient China,Achromatic,CGI,Parkour,Firefighters,Karuta,Rugby,start_date_days,end_date_days
120179,A Serenade for Pretend Lovers,Renai Gokko Sayokyoku,FINISHED,2018-05-04,5.0,1.0,7.0,15.0,26,63,136,104,70,31,473,816,536,83,98,40,ORIGINAL,1.0,JP,,,,79.0,,79.0,2020-10-02,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,75.0,70.0,60.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24960,25842.0
90766,The Night Beyond the Tricornered Window,Sankaku Mado no Sotogawa wa Yoru,FINISHED,2013-03-07,2.0,,4.0,2.0,14,12,67,52,78,32,309,1327,273,45,53,76,ORIGINAL,,JP,,,,,,,2020-12-07,2.0,5.0,1.0,,,1.0,,,82.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,84.0,,,25.0,,,,,1.0,,,,,,,,80.0,,,75.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23076,25908.0
110853,,Futari Solo Camp,RELEASING,2018-10-23,4.0,6.0,6.0,8.0,22,46,77,61,26,9,844,950,12,106,95,25,ORIGINAL,1.0,JP,,,,79.0,,,,2.0,,,,,,,,79.0,,,,,,,,,,1.0,,1.0,,,,,79.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,1.0,,,,,,,,,73.0,,,,,88.0,85.0,60.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25132,
119515,,"""Toutosugite Yomenaaaaaaai!!"" 4P Short Stories",FINISHED,2019-08-26,2.0,6.0,7.0,13.0,30,74,182,151,81,44,265,727,966,24,25,18,ORIGINAL,1.0,JP,60.0,,,40.0,,68.0,2020-02-04,,,,,,,,,40.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,10.0,,,,20.0,20.0,,,,,,,,,,,20.0,,,,,,,20.0,,,80.0,40.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25439,25601.0
136672,The Gourmet Gamer,Siksahago Gaseyo!,FINISHED,2021-04-30,4.0,1.0,2.0,6.0,15,40,81,119,96,47,1000,500,316,85,106,54,OTHER,,KR,,,,,,,2023-09-28,1.0,,,1.0,,,,,95.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,95.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,,79.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26052,26933.0
138666,Egret: The Great Sage,Ygret,RELEASING,2021-07-31,2.0,3.0,9.0,15.0,31,53,110,89,54,36,1280,366,16,188,157,40,OTHER,,KR,60.0,,,,,,,,,,1.0,,,,,70.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,80.0,,,75.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26144,
141245,The Invisible Man and His Soon-to-Be Wife,Toumei Otoko to Ningen Onna: Sonouchi Fuufu ni Naru Futari,RELEASING,2021-02-28,,,2.0,1.0,8,17,52,82,44,17,782,1055,30,60,81,28,ORIGINAL,1.0,JP,,,,,,73.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,60.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25991,
51054,,Touhou Ibarakasen: Wild and Horned Hermit,FINISHED,2010-07-24,3.0,2.0,5.0,2.0,14,33,103,152,130,69,345,906,640,34,84,94,VIDEO_GAME,,JP,,,,79.0,,,2019-06-14,4.0,19.0,5.0,,,,,,,,,20.0,,,,,,1.0,2.0,1.0,1.0,,,79.0,,,,,,,75.0,,,,,,,,79.0,,,2.0,1.0,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22119,25366.0
100099,,Misoshiru de Kanpai!,FINISHED,2015-06-12,2.0,,4.0,3.0,25,46,97,76,64,22,791,921,98,83,116,27,ORIGINAL,1.0,JP,40.0,,,79.0,,,2022-09-12,2.0,,,,,,,,79.0,,,60.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,79.0,,,79.0,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23903,26552.0
124599,Lady Devil,Magwi,FINISHED,2020-07-31,21.0,10.0,23.0,26.0,35,48,47,52,50,39,669,802,165,257,117,53,OTHER,1.0,KR,,,,76.0,,66.0,2023-06-01,1.0,,,,,,,,,,,,,66.0,40.0,,1.0,,,1.0,,,,,,,,,,,,,,,,60.0,,,,,,1.0,,1.0,,79.0,20.0,,,60.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,60.0,,,,,,,40.0,,,,,,,,40.0,,,79.0,,,,,,,,,,,,82.0,79.0,79.0,79.0,75.0,70.0,60.0,40.0,40.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25779,26814.0
87035,,Akatsuki no Yona: Tsuki no Shita de,FINISHED,2015-03-20,3.0,1.0,4.0,4.0,5,24,43,56,55,68,314,1261,309,47,80,50,MANGA,1.0,JP,,79.0,,60.0,,,2015-03-20,,,,,,,,,,,,,,50.0,,,,,1.0,,,,,,60.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,79.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23819,23819.0
127445,Did I Seriously Just Get Reincarnated as My Gag Character?! ,Neta Character Tensei toka Anmarida! THE COMIC,RELEASING,2020-04-20,7.0,1.0,8.0,11.0,40,62,100,77,64,31,1439,343,16,105,108,73,LIGHT_NOVEL,,JP,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,95.0,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25677,
32893,Kannagi: Crazy Shrine Maidens,Kannagi,FINISHED,2005-12-09,2.0,1.0,6.0,19.0,44,64,130,108,47,14,452,964,331,116,149,27,ORIGINAL,1.0,JP,60.0,,,,,,2017-07-27,4.0,4.0,2.0,1.0,,1.0,,,79.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,20.0,79.0,,3.0,1.0,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,79.0,,,,,,,,,,,,,,79.0,60.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20431,24679.0
106831,,Yandere-kei Otomege no Sekai ni Tensei Shite Shimatta You Desu,FINISHED,2018-01-30,5.0,5.0,17.0,39.0,59,140,153,82,45,19,816,375,501,200,120,16,LIGHT_NOVEL,1.0,JP,79.0,20.0,,79.0,,,2021-11-30,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,79.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,79.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24866,26266.0
112531,Mashima HERO'S,Mashima HERO'S,FINISHED,2019-10-16,5.0,5.0,14.0,33.0,74,119,236,157,112,86,137,593,1248,15,19,59,ORIGINAL,,JP,,,,,,,2019-12-25,9.0,13.0,5.0,1.0,,,,,,,,79.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,79.0,,,,1.0,,79.0,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,79.0,73.0,60.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25490,25560.0
154909,,Shiro Gal to Kuro Gal no Yuuwaku,FINISHED,2021-06-05,8.0,3.0,11.0,25.0,71,160,158,88,50,15,400,508,1042,35,27,20,ORIGINAL,1.0,JP,73.0,,,,,,2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,87.0,,,,,,,,,,1.0,,82.0,,,,,,,,,,,,,,,,,,,,,40.0,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,1.0,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26088,26521.0
105439,Skull-face Bookseller Honda-san,Gaikotsu Shotenin Honda-san,FINISHED,2015-08-27,,2.0,4.0,11.0,26,57,103,87,59,19,303,1160,374,66,110,34,ORIGINAL,,JP,,60.0,,70.0,,,2019-03-21,1.0,13.0,5.0,,,,,,20.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,100.0,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,,,,,,,90.0,73.0,73.0,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23979,25281.0
105955,Lady Rose Just Wants to Be a Commoner!,Lady Rose wa Heimin ni Naritai,FINISHED,2018-07-06,11.0,,10.0,17.0,49,101,100,64,34,9,1145,416,92,206,154,22,LIGHT_NOVEL,1.0,JP,,79.0,,73.0,,,2022-04-15,1.0,10.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25023,26402.0
106073,,Saturn Return,FINISHED,2019-01-21,3.0,2.0,2.0,8.0,11,12,33,25,20,4,375,1473,37,50,78,12,ORIGINAL,1.0,JP,,,,84.0,,79.0,2022-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25222,26601.0
66717,,Joujuu Senjin!! Mushibugyou,FINISHED,2011-01-05,2.0,2.0,,7.0,17,35,69,81,54,27,506,1083,278,63,85,37,ORIGINAL,1.0,JP,,,,,,40.0,2017-09-20,8.0,,,1.0,,,,,79.0,,,79.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,10.0,,,,60.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,79.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,60.0,20.0,1.0,,,,,,,,,,,,,79.0,79.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22284,24734.0
132492,My Wife is a Little Intimidating,Boku no Okusan wa Chotto Kowai,RELEASING,2021-04-15,4.0,,5.0,5.0,19,41,97,60,26,17,1232,608,25,71,79,24,ORIGINAL,1.0,JP,,,,,,20.0,,,,,,,,,,79.0,,,,,,,,,,1.0,,1.0,,,,,50.0,,,,,,,,,,,,,,,79.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,79.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26037,
112218,Re:ZERO -Starting Life in Another World- Chapter 4: The Sanctuary and the Witch of Greed,Re:Zero kara Hajimeru Isekai Seikatsu: Dai-4 Shou - Seiiki to Gouyoku no Majo,RELEASING,2019-09-27,3.0,3.0,1.0,3.0,10,12,35,57,66,67,638,1139,98,55,86,61,LIGHT_NOVEL,1.0,JP,,,,,,,,2.0,20.0,10.0,1.0,,,,,79.0,,,,,,,1.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,20.0,,,,,,1.0,1.0,1.0,,,60.0,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,79.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25471,
46019,,Sekitou Elegy,FINISHED,2004-03-29,2.0,1.0,,2.0,15,16,71,77,65,27,457,1238,126,69,127,50,,1.0,JP,,,,,,,2008-05-12,2.0,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,,,,,60.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19811,21316.0
